,iid,id,gender,partner,pid,match,int_corr,samerace,age_o,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,iid,id,gender,partner,pid,match,int_corr,samerace,age_o,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,dec,attr,sinc,intel,fun,amb,shar,like,prob
0,211.0,18.0,0.0,17.0,230.0,1.0,0.25,1.0,42.0,16.36,16.36,18.18,18.18,16.36,14.55,16.0,16.0,18.0,20.0,14.0,16.0,7.0,9.0,9.0,9.0,9.0,1.0,6.0,9.0,8.0,9.0,8.0,8.0,8.0,9.0,230.0,17.0,1.0,18.0,211.0,1.0,0.25,1.0,28.0,23.81,23.81,23.81,23.81,2.38,2.38,16.67,16.67,16.67,16.67,16.67,16.67,6.0,6.0,6.0,6.0,6.0,1.0,9.0,7.0,7.0,7.0,5.0,7.0,8.0,4.0
0,211.0,18.0,0.0,18.0,231.0,0.0,-0.2,0.0,30.0,16.36,16.36,18.18,18.18,16.36,14.55,16.0,16.0,18.0,20.0,14.0,16.0,7.0,9.0,9.0,9.0,9.0,0.0,7.0,8.0,9.0,7.0,10.0,8.0,7.0,7.0,231.0,18.0,1.0,18.0,211.0,0.0,-0.2,0.0,28.0,18.6,20.93,23.26,23.26,2.33,11.63,18.18,11.36,15.91,18.18,20.45,15.91,8.0,8.0,8.0,9.0,3.0,0.0,7.0,5.0,6.0,5.0,7.0,7.0,6.0,5.0
0,211.0,18.0,0.0,19.0,232.0,0.0,-0.28,1.0,31.0,16.36,16.36,18.18,18.18,16.36,14.55,16.0,16.0,18.0,20.0,14.0,16.0,7.0,9.0,9.0,9.0,9.0,0.0,5.0,10.0,10.0,10.0,9.0,9.0,7.0,7.0,232.0,19.0,1.0,18.0,211.0,0.0,-0.28,1.0,28.0,17.78,17.78,17.78,17.78,13.33,15.56,19.15,17.02,17.02,17.02,14.89,14.89,8.0,8.0,8.0,8.0,6.0,1.0,9.0,8.0,8.0,7.0,8.0,7.0,6.0,3.0
0,211.0,18.0,0.0,20.0,233.0,0.0,0.19,0.0,29.0,16.36,16.36,18.18,18.18,16.36,14.55,16.0,16.0,18.0,20.0,14.0,16.0,7.0,9.0,9.0,9.0,9.0,0.0,5.0,5.0,7.0,5.0,9.0,4.0,4.0,7.0,233.0,20.0,1.0,18.0,211.0,0.0,0.19,0.0,28.0,14.0,20.0,18.0,16.0,14.0,18.0,14.0,20.0,14.0,18.0,16.0,18.0,7.0,8.0,8.0,7.0,8.0,1.0,9.0,8.0,7.0,7.0,7.0,0.0,6.0,5.0
0,212.0,19.0,0.0,1.0,214.0,0.0,0.48,0.0,23.0,14.29,18.37,18.37,16.33,18.37,14.29,22.5,15.0,15.0,22.5,12.5,12.5,7.0,9.0,7.0,8.0,9.0,0.0,6.0,7.0,8.0,7.0,9.0,5.0,6.0,5.0,214.0,1.0,1.0,19.0,212.0,0.0,0.48,0.0,27.0,17.02,21.28,17.02,21.28,14.89,8.51,14.58,20.83,16.67,18.75,16.67,12.5,8.0,10.0,10.0,9.0,8.0,1.0,9.0,9.0,9.0,8.0,8.0,6.0,8.0,6.0
0,212.0,19.0,0.0,2.0,215.0,1.0,0.17,0.0,26.0,14.29,18.37,18.37,16.33,18.37,14.29,22.5,15.0,15.0,22.5,12.5,12.5,7.0,9.0,7.0,8.0,9.0,1.0,7.0,6.0,8.0,7.0,8.0,7.0,7.0,7.0,215.0,2.0,1.0,19.0,212.0,1.0,0.17,0.0,27.0,14.89,19.15,21.28,19.15,14.89,10.64,11.63,23.26,16.28,20.93,11.63,16.28,7.0,8.0,9.0,9.0,9.0,1.0,6.0,8.0,7.0,7.0,8.0,6.0,6.0,5.0
0,212.0,19.0,0.0,3.0,216.0,0.0,0.11,0.0,27.0,14.29,18.37,18.37,16.33,18.37,14.29,22.5,15.0,15.0,22.5,12.5,12.5,7.0,9.0,7.0,8.0,9.0,0.0,6.0,7.0,8.0,7.0,8.0,7.0,6.0,6.0,216.0,3.0,1.0,19.0,212.0,0.0,0.11,0.0,27.0,7.5,17.5,20.0,22.5,12.5,20.0,19.57,17.39,15.22,17.39,17.39,13.04,5.0,10.0,9.0,9.0,10.0,1.0,9.0,8.0,9.0,9.0,9.0,9.0,7.0,6.0
0,212.0,19.0,0.0,4.0,217.0,1.0,0.11,0.0,26.0,14.29,18.37,18.37,16.33,18.37,14.29,22.5,15.0,15.0,22.5,12.5,12.5,7.0,9.0,7.0,8.0,9.0,1.0,7.0,10.0,10.0,7.0,10.0,5.0,8.0,7.0,217.0,4.0,1.0,19.0,212.0,1.0,0.11,0.0,27.0,21.28,17.02,21.28,12.77,6.38,21.28,12.24,20.41,20.41,16.33,16.33,14.29,7.0,10.0,7.0,10.0,10.0,1.0,6.0,10.0,8.0,8.0,6.0,6.0,8.0,8.0
0,212.0,19.0,0.0,5.0,218.0,0.0,0.31,0.0,24.0,14.29,18.37,18.37,16.33,18.37,14.29,22.5,15.0,15.0,22.5,12.5,12.5,7.0,9.0,7.0,8.0,9.0,0.0,6.0,7.0,7.0,6.0,8.0,5.0,5.0,5.0,218.0,5.0,1.0,19.0,212.0,0.0,0.31,0.0,27.0,20.51,5.13,23.08,12.82,17.95,20.51,17.39,19.57,15.22,19.57,15.22,13.04,7.0,6.0,3.0,10.0,10.0,0.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,4.0
0,212.0,19.0,0.0,6.0,219.0,1.0,0.28,0.0,26.0,14.29,18.37,18.37,16.33,18.37,14.29,22.5,15.0,15.0,22.5,12.5,12.5,7.0,9.0,7.0,8.0,9.0,1.0,8.0,8.0,9.0,8.0,9.0,6.0,7.0,7.0,219.0,6.0,1.0,19.0,212.0,1.0,0.28,0.0,27.0,16.28,16.28,18.6,16.28,16.28,16.28,20.0,12.5,15.0,17.5,17.5,17.5,7.0,7.0,6.0,9.0,6.0,1.0,8.0,8.0,8.0,8.0,6.0,7.0,8.0,6.0
0,212.0,19.0,0.0,7.0,220.0,0.0,0.03,0.0,25.0,14.29,18.37,18.37,16.33,18.37,14.29,22.5,15.0,15.0,22.5,12.5,12.5,7.0,9.0,7.0,8.0,9.0,0.0,6.0,6.0,7.0,6.0,6.0,5.0,5.0,6.0,220.0,7.0,1.0,19.0,212.0,0.0,0.03,0.0,27.0,16.67,16.67,16.67,16.67,14.81,18.52,15.38,15.38,15.38,17.31,17.31,19.23,10.0,10.0,10.0,10.0,10.0,0.0,6.0,8.0,9.0,9.0,8.0,9.0,9.0,9.0
0,212.0,19.0,0.0,8.0,221.0,1.0,0.31,0.0,27.0,14.29,18.37,18.37,16.33,18.37,14.29,22.5,15.0,15.0,22.5,12.5,12.5,7.0,9.0,7.0,8.0,9.0,1.0,7.0,7.0,8.0,7.0,8.0,7.0,7.0,7.0,221.0,8.0,1.0,19.0,212.0,1.0,0.31,0.0,27.0,15.56,17.78,17.78,17.78,17.78,13.33,15.69,19.61,19.61,15.69,17.65,11.76,7.0,9.0,7.0,9.0,9.0,1.0,5.0,8.0,8.0,8.0,8.0,6.0,7.0,6.0
0,212.0,19.0,0.0,9.0,222.0,0.0,0.3,0.0,27.0,14.29,18.37,18.37,16.33,18.37,14.29,22.5,15.0,15.0,22.5,12.5,12.5,7.0,9.0,7.0,8.0,9.0,0.0,5.0,8.0,8.0,5.0,7.0,6.0,6.0,6.0,222.0,9.0,1.0,19.0,212.0,0.0,0.3,0.0,27.0,9.52,19.05,23.81,19.05,4.76,23.81,16.67,21.43,7.14,21.43,14.29,19.05,4.0,9.0,7.0,9.0,4.0,1.0,8.0,6.0,6.0,8.0,5.0,6.0,9.0,8.0
0,212.0,19.0,0.0,10.0,223.0,0.0,0.12,0.0,28.0,14.29,18.37,18.37,16.33,18.37,14.29,22.5,15.0,15.0,22.5,12.5,12.5,7.0,9.0,7.0,8.0,9.0,0.0,6.0,7.0,8.0,7.0,8.0,6.0,6.0,6.0,223.0,10.0,1.0,19.0,212.0,0.0,0.12,0.0,27.0,17.39,17.39,19.57,19.57,10.87,15.22,27.59,6.9,13.79,20.69,24.14,6.9,7.0,8.0,7.0,9.0,6.0,1.0,9.0,7.0,8.0,8.0,7.0,5.0,7.0,3.0
0,212.0,19.0,0.0,11.0,224.0,1.0,0.32,0.0,32.0,14.29,18.37,18.37,16.33,18.37,14.29,22.5,15.0,15.0,22.5,12.5,12.5,7.0,9.0,7.0,8.0,9.0,1.0,7.0,8.0,8.0,7.0,7.0,6.0,6.0,6.0,224.0,11.0,1.0,19.0,212.0,1.0,0.32,0.0,27.0,17.24,17.24,17.24,17.24,13.79,17.24,21.74,19.57,15.22,21.74,4.35,17.39,8.0,10.0,8.0,8.0,8.0,1.0,8.0,8.0,6.0,6.0,5.0,5.0,7.0,6.0
0,212.0,19.0,0.0,12.0,225.0,0.0,0.07,1.0,28.0,14.29,18.37,18.37,16.33,18.37,14.29,22.5,15.0,15.0,22.5,12.5,12.5,7.0,9.0,7.0,8.0,9.0,1.0,7.0,7.0,8.0,7.0,8.0,5.0,6.0,6.0,225.0,12.0,1.0,19.0,212.0,0.0,0.07,1.0,27.0,14.71,14.71,14.71,14.71,20.59,20.59,19.51,14.63,19.51,19.51,12.2,14.63,5.0,9.0,7.0,6.0,7.0,0.0,3.0,5.0,5.0,7.0,5.0,4.0,6.0,7.0
0,212.0,19.0,0.0,13.0,226.0,1.0,0.2,0.0,23.0,14.29,18.37,18.37,16.33,18.37,14.29,22.5,15.0,15.0,22.5,12.5,12.5,7.0,9.0,7.0,8.0,9.0,1.0,8.0,7.0,8.0,7.0,8.0,6.0,7.0,7.0,226.0,13.0,1.0,19.0,212.0,1.0,0.2,0.0,27.0,25.64,17.95,15.38,20.51,10.26,10.26,19.05,16.67,19.05,11.9,19.05,14.29,10.0,10.0,10.0,10.0,10.0,1.0,8.0,7.0,8.0,8.0,7.0,7.0,8.0,7.0
0,212.0,19.0,0.0,14.0,227.0,0.0,0.12,0.0,26.0,14.29,18.37,18.37,16.33,18.37,14.29,22.5,15.0,15.0,22.5,12.5,12.5,7.0,9.0,7.0,8.0,9.0,1.0,8.0,7.0,8.0,7.0,8.0,6.0,7.0,6.0,227.0,14.0,1.0,19.0,212.0,0.0,0.12,0.0,27.0,20.0,16.0,18.0,16.0,16.0,14.0,15.69,15.69,17.65,15.69,17.65,17.65,7.0,10.0,8.0,10.0,10.0,0.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0
0,212.0,19.0,0.0,15.0,228.0,1.0,0.14,0.0,24.0,14.29,18.37,18.37,16.33,18.37,14.29,22.5,15.0,15.0,22.5,12.5,12.5,7.0,9.0,7.0,8.0,9.0,1.0,6.0,10.0,10.0,6.0,10.0,6.0,6.0,8.0,228.0,15.0,1.0,19.0,212.0,1.0,0.14,0.0,27.0,13.51,18.92,21.62,13.51,13.51,18.92,15.38,10.26,20.51,20.51,15.38,17.95,5.0,8.0,4.0,7.0,8.0,1.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,4.0
0,212.0,19.0,0.0,16.0,229.0,0.0,0.04,0.0,28.0,14.29,18.37,18.37,16.33,18.37,14.29,22.5,15.0,15.0,22.5,12.5,12.5,7.0,9.0,7.0,8.0,9.0,1.0,7.0,7.0,9.0,8.0,9.0,7.0,8.0,7.0,229.0,16.0,1.0,19.0,212.0,0.0,0.04,0.0,27.0,21.43,16.67,21.43,16.67,11.9,11.9,15.22,19.57,15.22,17.39,21.74,10.87,8.0,7.0,5.0,10.0,10.0,0.0,4.0,8.0,7.0,4.0,4.0,3.0,5.0,4.0
0,212.0,19.0,0.0,17.0,230.0,0.0,0.31,0.0,42.0,14.29,18.37,18.37,16.33,18.37,14.29,22.5,15.0,15.0,22.5,12.5,12.5,7.0,9.0,7.0,8.0,9.0,0.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,230.0,17.0,1.0,19.0,212.0,0.0,0.31,0.0,27.0,23.81,23.81,23.81,23.81,2.38,2.38,16.67,16.67,16.67,16.67,16.67,16.67,6.0,6.0,6.0,6.0,6.0,1.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,3.0
0,212.0,19.0,0.0,18.0,231.0,1.0,0.35,1.0,30.0,14.29,18.37,18.37,16.33,18.37,14.29,22.5,15.0,15.0,22.5,12.5,12.5,7.0,9.0,7.0,8.0,9.0,1.0,7.0,7.0,7.0,8.0,7.0,7.0,8.0,10.0,231.0,18.0,1.0,19.0,212.0,1.0,0.35,1.0,27.0,18.6,20.93,23.26,23.26,2.33,11.63,18.18,11.36,15.91,18.18,20.45,15.91,8.0,8.0,8.0,9.0,3.0,1.0,6.0,8.0,7.0,6.0,7.0,10.0,5.0,10.0
0,212.0,19.0,0.0,19.0,232.0,0.0,0.38,0.0,31.0,14.29,18.37,18.37,16.33,18.37,14.29,22.5,15.0,15.0,22.5,12.5,12.5,7.0,9.0,7.0,8.0,9.0,0.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,232.0,19.0,1.0,19.0,212.0,0.0,0.38,0.0,27.0,17.78,17.78,17.78,17.78,13.33,15.56,19.15,17.02,17.02,17.02,14.89,14.89,8.0,8.0,8.0,8.0,6.0,1.0,10.0,9.0,9.0,10.0,8.0,7.0,8.0,5.0
0,212.0,19.0,0.0,20.0,233.0,1.0,-0.3,0.0,29.0,14.29,18.37,18.37,16.33,18.37,14.29,22.5,15.0,15.0,22.5,12.5,12.5,7.0,9.0,7.0,8.0,9.0,1.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,233.0,20.0,1.0,19.0,212.0,1.0,-0.3,0.0,27.0,14.0,20.0,18.0,16.0,14.0,18.0,14.0,20.0,14.0,18.0,16.0,18.0,7.0,8.0,8.0,7.0,8.0,1.0,8.0,8.0,8.0,8.0,8.0,0.0,7.0,6.0
0,213.0,20.0,0.0,1.0,214.0,0.0,0.38,0.0,23.0,15.52,17.24,17.24,17.24,17.24,15.52,18.18,18.18,16.36,18.18,14.55,14.55,8.0,10.0,9.0,9.0,9.0,0.0,8.0,9.0,10.0,7.0,7.0,6.0,8.0,6.0,214.0,1.0,1.0,20.0,213.0,0.0,0.38,0.0,25.0,17.02,21.28,17.02,21.28,14.89,8.51,14.58,20.83,16.67,18.75,16.67,12.5,8.0,10.0,10.0,9.0,8.0,1.0,8.0,8.0,8.0,7.0,9.0,6.0,8.0,3.0
0,213.0,20.0,0.0,2.0,215.0,0.0,0.28,0.0,26.0,15.52,17.24,17.24,17.24,17.24,15.52,18.18,18.18,16.36,18.18,14.55,14.55,8.0,10.0,9.0,9.0,9.0,0.0,6.0,9.0,9.0,7.0,9.0,6.0,7.0,6.0,215.0,2.0,1.0,20.0,213.0,0.0,0.28,0.0,25.0,14.89,19.15,21.28,19.15,14.89,10.64,11.63,23.26,16.28,20.93,11.63,16.28,7.0,8.0,9.0,9.0,9.0,0.0,4.0,8.0,4.0,5.0,4.0,6.0,6.0,6.0
0,213.0,20.0,0.0,3.0,216.0,0.0,0.27,0.0,27.0,15.52,17.24,17.24,17.24,17.24,15.52,18.18,18.18,16.36,18.18,14.55,14.55,8.0,10.0,9.0,9.0,9.0,0.0,6.0,8.0,9.0,7.0,7.0,7.0,6.0,6.0,216.0,3.0,1.0,20.0,213.0,0.0,0.27,0.0,25.0,7.5,17.5,20.0,22.5,12.5,20.0,19.57,17.39,15.22,17.39,17.39,13.04,5.0,10.0,9.0,9.0,10.0,1.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,6.0
0,213.0,20.0,0.0,4.0,217.0,1.0,0.25,0.0,26.0,15.52,17.24,17.24,17.24,17.24,15.52,18.18,18.18,16.36,18.18,14.55,14.55,8.0,10.0,9.0,9.0,9.0,1.0,8.0,8.0,9.0,8.0,10.0,8.0,8.0,7.0,217.0,4.0,1.0,20.0,213.0,1.0,0.25,0.0,25.0,21.28,17.02,21.28,12.77,6.38,21.28,12.24,20.41,20.41,16.33,16.33,14.29,7.0,10.0,7.0,10.0,10.0,1.0,7.0,6.0,7.0,5.0,6.0,6.0,6.0,7.0
0,213.0,20.0,0.0,5.0,218.0,0.0,0.13,0.0,24.0,15.52,17.24,17.24,17.24,17.24,15.52,18.18,18.18,16.36,18.18,14.55,14.55,8.0,10.0,9.0,9.0,9.0,0.0,7.0,8.0,9.0,6.0,9.0,5.0,5.0,5.0,218.0,5.0,1.0,20.0,213.0,0.0,0.13,0.0,25.0,20.51,5.13,23.08,12.82,17.95,20.51,17.39,19.57,15.22,19.57,15.22,13.04,7.0,6.0,3.0,10.0,10.0,1.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,4.0
0,213.0,20.0,0.0,6.0,219.0,0.0,0.53,0.0,26.0,15.52,17.24,17.24,17.24,17.24,15.52,18.18,18.18,16.36,18.18,14.55,14.55,8.0,10.0,9.0,9.0,9.0,0.0,8.0,8.0,8.0,8.0,10.0,8.0,7.0,7.0,219.0,6.0,1.0,20.0,213.0,0.0,0.53,0.0,25.0,16.28,16.28,18.6,16.28,16.28,16.28,20.0,12.5,15.0,17.5,17.5,17.5,7.0,7.0,6.0,9.0,6.0,1.0,7.0,6.0,7.0,6.0,5.0,7.0,7.0,5.0
0,213.0,20.0,0.0,7.0,220.0,0.0,-0.32,0.0,25.0,15.52,17.24,17.24,17.24,17.24,15.52,18.18,18.18,16.36,18.18,14.55,14.55,8.0,10.0,9.0,9.0,9.0,0.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,220.0,7.0,1.0,20.0,213.0,0.0,-0.32,0.0,25.0,16.67,16.67,16.67,16.67,14.81,18.52,15.38,15.38,15.38,17.31,17.31,19.23,10.0,10.0,10.0,10.0,10.0,1.0,9.0,10.0,9.0,9.0,9.0,9.0,8.0,9.0
0,213.0,20.0,0.0,8.0,221.0,0.0,0.33,0.0,27.0,15.52,17.24,17.24,17.24,17.24,15.52,18.18,18.18,16.36,18.18,14.55,14.55,8.0,10.0,9.0,9.0,9.0,0.0,8.0,9.0,10.0,6.0,9.0,7.0,7.0,7.0,221.0,8.0,1.0,20.0,213.0,0.0,0.33,0.0,25.0,15.56,17.78,17.78,17.78,17.78,13.33,15.69,19.61,19.61,15.69,17.65,11.76,7.0,9.0,7.0,9.0,9.0,1.0,5.0,7.0,7.0,7.0,8.0,3.0,7.0,6.0
0,213.0,20.0,0.0,9.0,222.0,0.0,0.44,0.0,27.0,15.52,17.24,17.24,17.24,17.24,15.52,18.18,18.18,16.36,18.18,14.55,14.55,8.0,10.0,9.0,9.0,9.0,0.0,6.0,8.0,9.0,5.0,6.0,6.0,5.0,5.0,222.0,9.0,1.0,20.0,213.0,0.0,0.44,0.0,25.0,9.52,19.05,23.81,19.05,4.76,23.81,16.67,21.43,7.14,21.43,14.29,19.05,4.0,9.0,7.0,9.0,4.0,0.0,6.0,5.0,5.0,4.0,6.0,5.0,5.0,5.0
0,213.0,20.0,0.0,10.0,223.0,0.0,0.13,0.0,28.0,15.52,17.24,17.24,17.24,17.24,15.52,18.18,18.18,16.36,18.18,14.55,14.55,8.0,10.0,9.0,9.0,9.0,0.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,5.0,223.0,10.0,1.0,20.0,213.0,0.0,0.13,0.0,25.0,17.39,17.39,19.57,19.57,10.87,15.22,27.59,6.9,13.79,20.69,24.14,6.9,7.0,8.0,7.0,9.0,6.0,1.0,8.0,7.0,8.0,7.0,8.0,6.0,7.0,4.0
0,213.0,20.0,0.0,11.0,224.0,0.0,0.3,0.0,32.0,15.52,17.24,17.24,17.24,17.24,15.52,18.18,18.18,16.36,18.18,14.55,14.55,8.0,10.0,9.0,9.0,9.0,0.0,6.0,8.0,8.0,7.0,6.0,7.0,7.0,5.0,224.0,11.0,1.0,20.0,213.0,0.0,0.3,0.0,25.0,17.24,17.24,17.24,17.24,13.79,17.24,21.74,19.57,15.22,21.74,4.35,17.39,8.0,10.0,8.0,8.0,8.0,0.0,9.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0
0,213.0,20.0,0.0,12.0,225.0,0.0,0.03,1.0,28.0,15.52,17.24,17.24,17.24,17.24,15.52,18.18,18.18,16.36,18.18,14.55,14.55,8.0,10.0,9.0,9.0,9.0,0.0,8.0,8.0,8.0,7.0,8.0,7.0,7.0,6.0,225.0,12.0,1.0,20.0,213.0,0.0,0.03,1.0,25.0,14.71,14.71,14.71,14.71,20.59,20.59,19.51,14.63,19.51,19.51,12.2,14.63,5.0,9.0,7.0,6.0,7.0,1.0,7.0,7.0,8.0,8.0,7.0,8.0,8.0,6.0
0,213.0,20.0,0.0,13.0,226.0,0.0,0.34,0.0,23.0,15.52,17.24,17.24,17.24,17.24,15.52,18.18,18.18,16.36,18.18,14.55,14.55,8.0,10.0,9.0,9.0,9.0,1.0,9.0,8.0,10.0,8.0,9.0,7.0,8.0,6.0,226.0,13.0,1.0,20.0,213.0,0.0,0.34,0.0,25.0,25.64,17.95,15.38,20.51,10.26,10.26,19.05,16.67,19.05,11.9,19.05,14.29,10.0,10.0,10.0,10.0,10.0,0.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,9.0
0,213.0,20.0,0.0,14.0,227.0,1.0,0.51,0.0,26.0,15.52,17.24,17.24,17.24,17.24,15.52,18.18,18.18,16.36,18.18,14.55,14.55,8.0,10.0,9.0,9.0,9.0,1.0,8.0,8.0,10.0,9.0,10.0,8.0,8.0,7.0,227.0,14.0,1.0,20.0,213.0,1.0,0.51,0.0,25.0,20.0,16.0,18.0,16.0,16.0,14.0,15.69,15.69,17.65,15.69,17.65,17.65,7.0,10.0,8.0,10.0,10.0,1.0,6.0,8.0,8.0,7.0,7.0,7.0,6.0,6.0
0,213.0,20.0,0.0,15.0,228.0,0.0,0.09,0.0,24.0,15.52,17.24,17.24,17.24,17.24,15.52,18.18,18.18,16.36,18.18,14.55,14.55,8.0,10.0,9.0,9.0,9.0,0.0,6.0,8.0,9.0,7.0,7.0,6.0,6.0,7.0,228.0,15.0,1.0,20.0,213.0,0.0,0.09,0.0,25.0,13.51,18.92,21.62,13.51,13.51,18.92,15.38,10.26,20.51,20.51,15.38,17.95,5.0,8.0,4.0,7.0,8.0,1.0,7.0,5.0,6.0,7.0,5.0,5.0,7.0,5.0
0,213.0,20.0,0.0,16.0,229.0,0.0,0.05,0.0,28.0,15.52,17.24,17.24,17.24,17.24,15.52,18.18,18.18,16.36,18.18,14.55,14.55,8.0,10.0,9.0,9.0,9.0,0.0,8.0,9.0,10.0,8.0,10.0,7.0,7.0,7.0,229.0,16.0,1.0,20.0,213.0,0.0,0.05,0.0,25.0,21.43,16.67,21.43,16.67,11.9,11.9,15.22,19.57,15.22,17.39,21.74,10.87,8.0,7.0,5.0,10.0,10.0,1.0,6.0,8.0,5.0,8.0,5.0,7.0,5.0,5.0
0,213.0,20.0,0.0,17.0,230.0,0.0,0.21,0.0,42.0,15.52,17.24,17.24,17.24,17.24,15.52,18.18,18.18,16.36,18.18,14.55,14.55,8.0,10.0,9.0,9.0,9.0,0.0,5.0,8.0,8.0,7.0,7.0,8.0,6.0,6.0,230.0,17.0,1.0,20.0,213.0,0.0,0.21,0.0,25.0,23.81,23.81,23.81,23.81,2.38,2.38,16.67,16.67,16.67,16.67,16.67,16.67,6.0,6.0,6.0,6.0,6.0,1.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,5.0
0,213.0,20.0,0.0,18.0,231.0,0.0,0.4,1.0,30.0,15.52,17.24,17.24,17.24,17.24,15.52,18.18,18.18,16.36,18.18,14.55,14.55,8.0,10.0,9.0,9.0,9.0,0.0,6.0,10.0,10.0,10.0,8.0,7.0,7.0,6.0,231.0,18.0,1.0,20.0,213.0,0.0,0.4,1.0,25.0,18.6,20.93,23.26,23.26,2.33,11.63,18.18,11.36,15.91,18.18,20.45,15.91,8.0,8.0,8.0,9.0,3.0,0.0,7.0,7.0,7.0,6.0,7.0,5.0,6.0,6.0
0,213.0,20.0,0.0,19.0,232.0,0.0,0.14,0.0,31.0,15.52,17.24,17.24,17.24,17.24,15.52,18.18,18.18,16.36,18.18,14.55,14.55,8.0,10.0,9.0,9.0,9.0,0.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,232.0,19.0,1.0,20.0,213.0,0.0,0.14,0.0,25.0,17.78,17.78,17.78,17.78,13.33,15.56,19.15,17.02,17.02,17.02,14.89,14.89,8.0,8.0,8.0,8.0,6.0,1.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,6.0
0,213.0,20.0,0.0,20.0,233.0,0.0,0.19,0.0,29.0,15.52,17.24,17.24,17.24,17.24,15.52,18.18,18.18,16.36,18.18,14.55,14.55,8.0,10.0,9.0,9.0,9.0,0.0,8.0,8.0,8.0,8.0,7.0,7.0,6.0,6.0,233.0,20.0,1.0,20.0,213.0,0.0,0.19,0.0,25.0,14.0,20.0,18.0,16.0,14.0,18.0,14.0,20.0,14.0,18.0,16.0,18.0,7.0,8.0,8.0,7.0,8.0,1.0,8.0,8.0,8.0,8.0,8.0,0.0,7.0,6.0
0,214.0,1.0,1.0,1.0,194.0,0.0,-0.22,1.0,24.0,17.02,21.28,17.02,21.28,14.89,8.51,14.58,20.83,16.67,18.75,16.67,12.5,8.0,10.0,10.0,9.0,8.0,0.0,7.0,8.0,6.0,7.0,8.0,3.0,5.0,4.0,194.0,1.0,0.0,1.0,214.0,0.0,-0.22,1.0,23.0,16.0,16.0,20.0,16.0,18.0,14.0,20.0,12.0,16.0,20.0,14.0,18.0,9.0,10.0,8.0,10.0,10.0,1.0,7.0,8.0,10.0,8.0,10.0,7.0,7.0,5.0
0,214.0,1.0,1.0,2.0,195.0,0.0,0.27,1.0,27.0,17.02,21.28,17.02,21.28,14.89,8.51,14.58,20.83,16.67,18.75,16.67,12.5,8.0,10.0,10.0,9.0,8.0,0.0,9.0,8.0,7.0,7.0,7.0,5.0,7.0,0.0,195.0,2.0,0.0,1.0,214.0,0.0,0.27,1.0,23.0,15.38,19.23,19.23,19.23,13.46,13.46,22.73,15.91,18.18,18.18,11.36,13.64,9.0,8.0,10.0,10.0,8.0,0.0,8.0,7.0,10.0,8.0,9.0,9.0,10.0,1.0
0,214.0,1.0,1.0,3.0,196.0,1.0,0.0,0.0,25.0,17.02,21.28,17.02,21.28,14.89,8.51,14.58,20.83,16.67,18.75,16.67,12.5,8.0,10.0,10.0,9.0,8.0,1.0,7.0,8.0,8.0,7.0,9.0,5.0,6.0,6.0,196.0,3.0,0.0,1.0,214.0,1.0,0.0,0.0,23.0,17.65,17.65,17.65,15.69,15.69,15.69,18.75,18.75,16.67,16.67,14.58,14.58,9.0,9.0,9.0,9.0,9.0,1.0,5.0,8.0,7.0,9.0,8.0,5.0,6.0,5.0
0,214.0,1.0,1.0,4.0,197.0,0.0,-0.04,0.0,24.0,17.02,21.28,17.02,21.28,14.89,8.51,14.58,20.83,16.67,18.75,16.67,12.5,8.0,10.0,10.0,9.0,8.0,1.0,8.0,8.0,9.0,6.0,8.0,5.0,8.0,6.0,197.0,4.0,0.0,1.0,214.0,0.0,-0.04,0.0,23.0,14.0,18.0,20.0,18.0,16.0,14.0,23.81,14.29,19.05,16.67,14.29,11.9,7.0,8.0,9.0,9.0,7.0,0.0,7.0,7.0,7.0,7.0,7.0,4.0,4.0,5.0
