iid,id,gender,partner,pid,match,int_corr,samerace,age_o,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,dec,attr,sinc,intel,fun,amb,shar,like,prob
348,8,0,5,365,0,0.41,0,30,15,25,15,15,15,15,25,15,15,15,15,15,6,10,10,10,10,1,7,10,10,9,10,2,3,3
348,8,0,6,366,0,0.56,0,27,15,25,15,15,15,15,25,15,15,15,15,15,6,10,10,10,10,1,9,10,10,8,8,4,6,3
348,8,0,7,367,0,0.08,0,27,15,25,15,15,15,15,25,15,15,15,15,15,6,10,10,10,10,1,7,7,8,8,8,7,6,4
348,8,0,8,368,0,0.67,0,24,15,25,15,15,15,15,25,15,15,15,15,15,6,10,10,10,10,1,7,8,8,8,8,7,3,4
348,8,0,9,369,0,0.39,0,25,15,25,15,15,15,15,25,15,15,15,15,15,6,10,10,10,10,1,8,7,6,10,7,3,3,3
348,8,0,10,370,0,0.13,0,28,15,25,15,15,15,15,25,15,15,15,15,15,6,10,10,10,10,1,9,9,10,9,10,6,6,5
348,8,0,11,371,0,-0.38,0,27,15,25,15,15,15,15,25,15,15,15,15,15,6,10,10,10,10,1,10,9,9,8,8,5,5,3
348,8,0,12,372,0,0.06,0,27,15,25,15,15,15,15,25,15,15,15,15,15,6,10,10,10,10,1,9,8,10,8,8,8,6,5
348,8,0,13,373,0,0.22,0,29,15,25,15,15,15,15,25,15,15,15,15,15,6,10,10,10,10,1,9,9,9,9,9,8,8,5
348,8,0,14,374,0,-0.06,1,30,15,25,15,15,15,15,25,15,15,15,15,15,6,10,10,10,10,1,7,10,10,8,8,7,6,6
348,8,0,15,375,0,0.24,0,27,15,25,15,15,15,15,25,15,15,15,15,15,6,10,10,10,10,1,9,9,8,8,9,8,6,5
348,8,0,16,376,0,0.19,1,25,15,25,15,15,15,15,25,15,15,15,15,15,6,10,10,10,10,1,7,8,10,5,9,6,5,5
348,8,0,17,377,0,-0.07,1,26,15,25,15,15,15,15,25,15,15,15,15,15,6,10,10,10,10,1,8,8,8,8,8,7,7,5
348,8,0,18,378,0,-0.04,0,29,15,25,15,15,15,15,25,15,15,15,15,15,6,10,10,10,10,1,8,9,9,8,8,7,6,5
349,9,0,1,361,0,0.5,1,34,25,20,10,20,20,5,50,5,20,30,5,0,7,8,8,9,7,0,2,8,5,2,8,0,3,10
349,9,0,2,362,1,0.08,1,30,25,20,10,20,20,5,50,5,20,30,5,0,7,8,8,9,7,1,4,7,9,7,8,8,8,8
349,9,0,3,363,0,0.48,0,23,25,20,10,20,20,5,50,5,20,30,5,0,7,8,8,9,7,0,4,8,6,3,7,0,7,6
349,9,0,4,364,0,-0.01,0,27,25,20,10,20,20,5,50,5,20,30,5,0,7,8,8,9,7,0,5,6,8,7,8,6,5,6
349,9,0,5,365,0,0.45,1,30,25,20,10,20,20,5,50,5,20,30,5,0,7,8,8,9,7,1,6,5,8,7,8,8,6,7
349,9,0,6,366,1,0.37,1,27,25,20,10,20,20,5,50,5,20,30,5,0,7,8,8,9,7,1,6,8,8,8,0,8,8,8
349,9,0,7,367,1,0.13,1,27,25,20,10,20,20,5,50,5,20,30,5,0,7,8,8,9,7,1,4,8,7,8,5,8,8,9
349,9,0,8,368,1,0.08,0,24,25,20,10,20,20,5,50,5,20,30,5,0,7,8,8,9,7,1,4,8,6,8,7,8,8,8
349,9,0,9,369,0,0.46,1,25,25,20,10,20,20,5,50,5,20,30,5,0,7,8,8,9,7,0,0,0,0,0,0,0,0,0
349,9,0,10,370,0,0.24,1,28,25,20,10,20,20,5,50,5,20,30,5,0,7,8,8,9,7,1,8,6,7,6,6,6,8,8
349,9,0,11,371,1,0.01,1,27,25,20,10,20,20,5,50,5,20,30,5,0,7,8,8,9,7,1,7,8,7,8,7,0,7,8
349,9,0,12,372,1,0.18,1,27,25,20,10,20,20,5,50,5,20,30,5,0,7,8,8,9,7,1,7,8,8,7,6,0,7,8
349,9,0,13,373,1,0.24,0,29,25,20,10,20,20,5,50,5,20,30,5,0,7,8,8,9,7,1,9,8,8,7,9,0,8,9
349,9,0,14,374,0,0.11,0,30,25,20,10,20,20,5,50,5,20,30,5,0,7,8,8,9,7,0,5,9,8,5,7,0,7,7
349,9,0,15,375,1,-0.17,1,27,25,20,10,20,20,5,50,5,20,30,5,0,7,8,8,9,7,1,9,8,5,10,7,0,9,9
349,9,0,16,376,0,0.15,0,25,25,20,10,20,20,5,50,5,20,30,5,0,7,8,8,9,7,0,6,4,9,2,10,0,5,2
349,9,0,17,377,0,-0.32,0,26,25,20,10,20,20,5,50,5,20,30,5,0,7,8,8,9,7,0,5,7,7,4,5,0,5,5
349,9,0,18,378,0,0.32,1,29,25,20,10,20,20,5,50,5,20,30,5,0,7,8,8,9,7,0,6,6,6,6,5,6,6,6
350,10,0,1,361,0,0.51,1,34,12,25,25,8,15,15,30,5,10,25,5,25,7,10,6,8,8,0,4,9,9,4,9,6,8,8
350,10,0,2,362,0,0.24,1,30,12,25,25,8,15,15,30,5,10,25,5,25,7,10,6,8,8,0,5,8,8,6,6,5,6,5
350,10,0,3,363,0,0.27,0,23,12,25,25,8,15,15,30,5,10,25,5,25,7,10,6,8,8,0,4,8,8,5,5,4,4,4
350,10,0,4,364,0,0.08,0,27,12,25,25,8,15,15,30,5,10,25,5,25,7,10,6,8,8,0,5,8,6,6,5,7,6,6
350,10,0,5,365,0,0.29,1,30,12,25,25,8,15,15,30,5,10,25,5,25,7,10,6,8,8,0,7,8,7,9,7,7,7,7
350,10,0,6,366,1,0.02,1,27,12,25,25,8,15,15,30,5,10,25,5,25,7,10,6,8,8,1,6,9,9,7,7,8,8,5
350,10,0,7,367,0,-0.13,1,27,12,25,25,8,15,15,30,5,10,25,5,25,7,10,6,8,8,0,6,9,9,6,8,9,7,5
350,10,0,8,368,1,0.02,0,24,12,25,25,8,15,15,30,5,10,25,5,25,7,10,6,8,8,1,6,10,9,8,6,6,7,7
350,10,0,9,369,0,0.18,1,25,12,25,25,8,15,15,30,5,10,25,5,25,7,10,6,8,8,0,5,1,4,4,5,1,3,3
350,10,0,10,370,0,-0.09,1,28,12,25,25,8,15,15,30,5,10,25,5,25,7,10,6,8,8,1,8,8,8,8,8,7,7,6
350,10,0,11,371,0,0.22,1,27,12,25,25,8,15,15,30,5,10,25,5,25,7,10,6,8,8,0,8,7,7,7,5,5,5,4
350,10,0,12,372,0,0.09,1,27,12,25,25,8,15,15,30,5,10,25,5,25,7,10,6,8,8,0,6,6,7,6,6,5,5,2
350,10,0,13,373,1,0,0,29,12,25,25,8,15,15,30,5,10,25,5,25,7,10,6,8,8,1,8,8,7,7,9,7,7,6
350,10,0,14,374,0,0.07,0,30,12,25,25,8,15,15,30,5,10,25,5,25,7,10,6,8,8,0,4,6,7,4,8,3,4,4
350,10,0,15,375,0,-0.23,1,27,12,25,25,8,15,15,30,5,10,25,5,25,7,10,6,8,8,0,9,6,6,6,5,3,5,3
350,10,0,16,376,0,0.31,0,25,12,25,25,8,15,15,30,5,10,25,5,25,7,10,6,8,8,1,6,8,8,7,9,6,7,5
350,10,0,17,377,0,-0.21,0,26,12,25,25,8,15,15,30,5,10,25,5,25,7,10,6,8,8,0,5,5,6,4,6,3,3,3
350,10,0,18,378,0,0.25,1,29,12,25,25,8,15,15,30,5,10,25,5,25,7,10,6,8,8,0,7,7,7,8,7,7,6,4
351,11,0,1,361,0,0.8,0,34,15,15,30,15,15,10,30,10,10,30,10,10,8,10,7,8,9,0,0,0,0,0,0,0,0,0
351,11,0,2,362,1,0.46,0,30,15,15,30,15,15,10,30,10,10,30,10,10,8,10,7,8,9,1,7,7,7,7,7,7,7,7
351,11,0,3,363,0,0.11,1,23,15,15,30,15,15,10,30,10,10,30,10,10,8,10,7,8,9,1,7,7,7,7,7,7,7,7
351,11,0,4,364,1,0.04,0,27,15,15,30,15,15,10,30,10,10,30,10,10,8,10,7,8,9,1,8,8,8,8,8,8,8,7
351,11,0,5,365,0,0.72,0,30,15,15,30,15,15,10,30,10,10,30,10,10,8,10,7,8,9,1,6,6,6,6,7,6,7,6
351,11,0,6,366,0,0.64,0,27,15,15,30,15,15,10,30,10,10,30,10,10,8,10,7,8,9,1,8,8,8,8,8,8,8,8
351,11,0,7,367,0,-0.23,0,27,15,15,30,15,15,10,30,10,10,30,10,10,8,10,7,8,9,1,7,7,7,7,7,8,8,7
351,11,0,8,368,0,0.24,0,24,15,15,30,15,15,10,30,10,10,30,10,10,8,10,7,8,9,0,7,7,7,7,7,7,7,7
351,11,0,9,369,1,0.75,0,25,15,15,30,15,15,10,30,10,10,30,10,10,8,10,7,8,9,1,7,8,8,7,7,6,6,6
351,11,0,10,370,0,0.15,0,28,15,15,30,15,15,10,30,10,10,30,10,10,8,10,7,8,9,1,9,8,8,7,7,9,7,8
351,11,0,11,371,0,0.05,0,27,15,15,30,15,15,10,30,10,10,30,10,10,8,10,7,8,9,0,3,3,3,2,3,0,3,3
351,11,0,12,372,0,0.43,0,27,15,15,30,15,15,10,30,10,10,30,10,10,8,10,7,8,9,1,7,7,6,7,7,5,7,6
351,11,0,13,373,1,0.09,0,29,15,15,30,15,15,10,30,10,10,30,10,10,8,10,7,8,9,1,9,9,9,9,9,9,9,8
351,11,0,14,374,0,0.25,1,30,15,15,30,15,15,10,30,10,10,30,10,10,8,10,7,8,9,1,7,7,7,7,7,7,7,7
351,11,0,15,375,1,-0.2,0,27,15,15,30,15,15,10,30,10,10,30,10,10,8,10,7,8,9,1,8,8,8,8,8,8,8,8
351,11,0,16,376,0,0.24,1,25,15,15,30,15,15,10,30,10,10,30,10,10,8,10,7,8,9,1,7,7,8,7,7,7,8,7
351,11,0,17,377,0,-0.4,1,26,15,15,30,15,15,10,30,10,10,30,10,10,8,10,7,8,9,0,5,6,7,5,7,8,5,5
351,11,0,18,378,0,0.08,0,29,15,15,30,15,15,10,30,10,10,30,10,10,8,10,7,8,9,0,5,7,7,7,7,7,6,5
352,12,0,1,361,0,0.41,0,34,20,20,20,10,10,20,20,20,15,10,15,20,9,10,9,9,8,0,6,6,7,6,6,5,6,6
352,12,0,2,362,0,0.18,0,30,20,20,20,10,10,20,20,20,15,10,15,20,9,10,9,9,8,0,6,8,8,7,5,8,7,7
352,12,0,3,363,1,0.06,0,23,20,20,20,10,10,20,20,20,15,10,15,20,9,10,9,9,8,1,6,8,8,7,7,8,7,7
352,12,0,4,364,1,0.05,0,27,20,20,20,10,10,20,20,20,15,10,15,20,9,10,9,9,8,1,8,9,8,8,6,9,9,7
352,12,0,5,365,0,0.38,0,30,20,20,20,10,10,20,20,20,15,10,15,20,9,10,9,9,8,1,8,6,7,7,7,8,7,6
352,12,0,6,366,0,0.2,0,27,20,20,20,10,10,20,20,20,15,10,15,20,9,10,9,9,8,1,9,8,8,9,6,9,9,7
352,12,0,7,367,0,0.08,0,27,20,20,20,10,10,20,20,20,15,10,15,20,9,10,9,9,8,1,7,8,7,7,6,7,7,7
352,12,0,8,368,0,-0.09,1,24,20,20,20,10,10,20,20,20,15,10,15,20,9,10,9,9,8,1,8,8,8,9,7,9,9,7
352,12,0,9,369,1,0.3,0,25,20,20,20,10,10,20,20,20,15,10,15,20,9,10,9,9,8,1,7,7,7,9,7,8,8,7
352,12,0,10,370,0,0.16,0,28,20,20,20,10,10,20,20,20,15,10,15,20,9,10,9,9,8,1,9,7,8,8,7,8,9,7
352,12,0,11,371,0,0.27,0,27,20,20,20,10,10,20,20,20,15,10,15,20,9,10,9,9,8,1,8,6,8,7,8,7,8,6
352,12,0,12,372,0,0.4,0,27,20,20,20,10,10,20,20,20,15,10,15,20,9,10,9,9,8,1,7,8,9,7,7,9,8,6
352,12,0,13,373,0,-0.01,0,29,20,20,20,10,10,20,20,20,15,10,15,20,9,10,9,9,8,1,9,9,7,7,7,8,9,7
352,12,0,14,374,0,0.43,0,30,20,20,20,10,10,20,20,20,15,10,15,20,9,10,9,9,8,0,7,7,7,6,6,7,7,6
352,12,0,15,375,0,-0.06,0,27,20,20,20,10,10,20,20,20,15,10,15,20,9,10,9,9,8,1,9,7,8,8,8,8,9,6
352,12,0,16,376,0,0.36,0,25,20,20,20,10,10,20,20,20,15,10,15,20,9,10,9,9,8,1,7,7,8,8,8,7,8,6
352,12,0,17,377,0,-0.34,0,26,20,20,20,10,10,20,20,20,15,10,15,20,9,10,9,9,8,0,6,5,6,5,5,5,5,5
352,12,0,18,378,0,0.16,0,29,20,20,20,10,10,20,20,20,15,10,15,20,9,10,9,9,8,0,6,6,6,5,5,6,6,5
353,13,0,1,361,0,0.53,0,34,15,10,25,25,10,15,18,18,19,19,18,18,6,6,6,6,6,0,4,4,5,4,5,0,4,4
353,13,0,2,362,0,0.31,0,30,15,10,25,25,10,15,18,18,19,19,18,18,6,6,6,6,6,1,5,6,8,5,6,0,5,5
353,13,0,3,363,0,0.2,1,23,15,10,25,25,10,15,18,18,19,19,18,18,6,6,6,6,6,1,6,8,8,7,6,0,6,5
353,13,0,4,364,0,-0.29,0,27,15,10,25,25,10,15,18,18,19,19,18,18,6,6,6,6,6,1,6,7,8,8,6,7,7,5
353,13,0,5,365,0,0.53,0,30,15,10,25,25,10,15,18,18,19,19,18,18,6,6,6,6,6,1,6,6,7,6,6,0,6,5
353,13,0,6,366,0,0.56,0,27,15,10,25,25,10,15,18,18,19,19,18,18,6,6,6,6,6,1,5,8,7,5,6,5,5,5
353,13,0,7,367,0,-0.39,0,27,15,10,25,25,10,15,18,18,19,19,18,18,6,6,6,6,6,0,0,0,0,0,0,0,0,0
353,13,0,8,368,0,0.32,0,24,15,10,25,25,10,15,18,18,19,19,18,18,6,6,6,6,6,0,0,0,0,0,0,0,0,0
353,13,0,9,369,1,0.42,0,25,15,10,25,25,10,15,18,18,19,19,18,18,6,6,6,6,6,1,8,8,8,7,7,0,8,5
353,13,0,10,370,0,-0.27,0,28,15,10,25,25,10,15,18,18,19,19,18,18,6,6,6,6,6,1,6,7,7,7,7,0,6,5
353,13,0,11,371,0,-0.32,0,27,15,10,25,25,10,15,18,18,19,19,18,18,6,6,6,6,6,1,7,7,7,7,7,7,8,5
353,13,0,12,372,0,-0.06,0,27,15,10,25,25,10,15,18,18,19,19,18,18,6,6,6,6,6,1,7,8,8,8,8,0,8,5
353,13,0,13,373,0,-0.06,0,29,15,10,25,25,10,15,18,18,19,19,18,18,6,6,6,6,6,1,7,7,8,7,7,0,8,5
353,13,0,14,374,0,-0.08,1,30,15,10,25,25,10,15,18,18,19,19,18,18,6,6,6,6,6,1,6,7,7,6,6,0,7,5
353,13,0,15,375,0,-0.52,0,27,15,10,25,25,10,15,18,18,19,19,18,18,6,6,6,6,6,0,6,6,6,5,5,0,4,4
353,13,0,16,376,0,0.5,1,25,15,10,25,25,10,15,18,18,19,19,18,18,6,6,6,6,6,1,7,7,7,6,5,5,7,5
353,13,0,17,377,0,-0.46,1,26,15,10,25,25,10,15,18,18,19,19,18,18,6,6,6,6,6,0,4,5,7,4,6,0,4,4
353,13,0,18,378,0,-0.37,0,29,15,10,25,25,10,15,18,18,19,19,18,18,6,6,6,6,6,0,4,5,6,4,6,0,4,4
354,14,0,1,361,0,0.26,1,34,20,10,20,20,20,10,40,5,10,25,15,15,7,7,10,8,8,0,1,10,4,6,6,4,5,6
354,14,0,2,362,1,-0.03,1,30,20,10,20,20,20,10,40,5,10,25,15,15,7,7,10,8,8,1,4,10,10,10,7,10,7,8
354,14,0,3,363,0,-0.25,0,23,20,10,20,20,20,10,40,5,10,25,15,15,7,7,10,8,8,0,1,10,4,3,5,2,4,5
354,14,0,4,364,1,0.6,0,27,20,10,20,20,20,10,40,5,10,25,15,15,7,7,10,8,8,1,7,10,8,8,0,8,6,8
354,14,0,5,365,1,-0.1,1,30,20,10,20,20,20,10,40,5,10,25,15,15,7,7,10,8,8,1,9,10,8,9,7,9,9,8
354,14,0,6,366,1,-0.02,1,27,20,10,20,20,20,10,40,5,10,25,15,15,7,7,10,8,8,1,9,10,10,10,9,8,9,9
354,14,0,7,367,0,0.27,1,27,20,10,20,20,20,10,40,5,10,25,15,15,7,7,10,8,8,0,2,8,6,4,4,10,5,7
354,14,0,8,368,1,0.11,0,24,20,10,20,20,20,10,40,5,10,25,15,15,7,7,10,8,8,1,8,9,9,9,10,9,9,8
354,14,0,9,369,1,0.22,1,25,20,10,20,20,20,10,40,5,10,25,15,15,7,7,10,8,8,1,5,10,8,10,6,10,8,10
354,14,0,10,370,0,0.31,1,28,20,10,20,20,20,10,40,5,10,25,15,15,7,7,10,8,8,1,7,9,9,9,9,8,8,0
354,14,0,11,371,1,0.43,1,27,20,10,20,20,20,10,40,5,10,25,15,15,7,7,10,8,8,1,9,10,10,10,10,9,9,8
354,14,0,12,372,1,0.54,1,27,20,10,20,20,20,10,40,5,10,25,15,15,7,7,10,8,8,1,4,8,7,7,6,6,6,6
354,14,0,13,373,0,0.04,0,29,20,10,20,20,20,10,40,5,10,25,15,15,7,7,10,8,8,1,7,7,10,10,9,9,8,8
354,14,0,14,374,0,0.54,0,30,20,10,20,20,20,10,40,5,10,25,15,15,7,7,10,8,8,0,0,0,0,0,0,0,0,0
354,14,0,15,375,0,0.49,1,27,20,10,20,20,20,10,40,5,10,25,15,15,7,7,10,8,8,1,7,10,6,6,6,3,5,6
354,14,0,16,376,0,0.11,0,25,20,10,20,20,20,10,40,5,10,25,15,15,7,7,10,8,8,0,4,10,10,3,10,2,5,4
354,14,0,17,377,0,0.29,0,26,20,10,20,20,20,10,40,5,10,25,15,15,7,7,10,8,8,0,2,8,10,4,4,2,4,5
354,14,0,18,378,0,0.36,1,29,20,10,20,20,20,10,40,5,10,25,15,15,7,7,10,8,8,1,7,9,8,10,7,7,7,7
355,15,0,1,361,0,0.41,1,34,50,20,10,5,10,5,60,10,5,20,5,0,6,10,8,8,8,0,4,8,7,9,8,7,4,2
355,15,0,2,362,0,0.64,1,30,50,20,10,5,10,5,60,10,5,20,5,0,6,10,8,8,8,0,5,8,9,8,8,7,5,4
355,15,0,3,363,0,0.36,0,23,50,20,10,5,10,5,60,10,5,20,5,0,6,10,8,8,8,0,5,6,7,7,8,7,5,3
355,15,0,4,364,0,0.09,0,27,50,20,10,5,10,5,60,10,5,20,5,0,6,10,8,8,8,0,5,10,9,9,8,9,7,3
355,15,0,5,365,0,0.65,1,30,50,20,10,5,10,5,60,10,5,20,5,0,6,10,8,8,8,0,8,9,9,9,9,10,6,7
355,15,0,6,366,1,0.53,1,27,50,20,10,5,10,5,60,10,5,20,5,0,6,10,8,8,8,1,9,8,7,8,8,9,9,7
355,15,0,7,367,0,0.07,1,27,50,20,10,5,10,5,60,10,5,20,5,0,6,10,8,8,8,0,7,6,8,6,7,8,5,2
355,15,0,8,368,0,0.06,0,24,50,20,10,5,10,5,60,10,5,20,5,0,6,10,8,8,8,0,7,6,5,5,5,5,4,5
355,15,0,9,369,0,0.23,1,25,50,20,10,5,10,5,60,10,5,20,5,0,6,10,8,8,8,0,0,0,0,0,0,0,0,0
355,15,0,10,370,0,0.25,1,28,50,20,10,5,10,5,60,10,5,20,5,0,6,10,8,8,8,0,0,0,0,0,0,0,0,0
355,15,0,11,371,0,0.09,1,27,50,20,10,5,10,5,60,10,5,20,5,0,6,10,8,8,8,0,9,8,8,8,8,7,8,6
355,15,0,12,372,0,-0.01,1,27,50,20,10,5,10,5,60,10,5,20,5,0,6,10,8,8,8,0,5,6,7,8,5,5,5,4
355,15,0,13,373,0,0.44,0,29,50,20,10,5,10,5,60,10,5,20,5,0,6,10,8,8,8,1,9,8,8,7,8,8,4,7
355,15,0,14,374,0,0.1,0,30,50,20,10,5,10,5,60,10,5,20,5,0,6,10,8,8,8,0,0,0,0,0,0,0,0,0
355,15,0,15,375,0,0.15,1,27,50,20,10,5,10,5,60,10,5,20,5,0,6,10,8,8,8,1,9,6,7,7,7,7,8,7
355,15,0,16,376,0,0.08,0,25,50,20,10,5,10,5,60,10,5,20,5,0,6,10,8,8,8,0,7,9,9,9,8,7,6,5
355,15,0,17,377,0,-0.21,0,26,50,20,10,5,10,5,60,10,5,20,5,0,6,10,8,8,8,0,6,7,8,9,8,5,4,4
355,15,0,18,378,0,0.52,1,29,50,20,10,5,10,5,60,10,5,20,5,0,6,10,8,8,8,0,7,6,6,5,6,5,5,5
356,16,0,1,361,0,0.14,1,34,15,25,20,20,0,20,50,0,20,25,0,5,7,10,8,9,6,0,4,8,7,5,0,5,5,6
356,16,0,2,362,0,0.12,1,30,15,25,20,20,0,20,50,0,20,25,0,5,7,10,8,9,6,0,0,0,0,0,0,0,0,0
356,16,0,3,363,0,-0.17,0,23,15,25,20,20,0,20,50,0,20,25,0,5,7,10,8,9,6,0,0,0,0,0,0,0,0,0
356,16,0,4,364,0,0.45,0,27,15,25,20,20,0,20,50,0,20,25,0,5,7,10,8,9,6,0,7,6,7,6,6,5,6,5
356,16,0,5,365,0,0.09,1,30,15,25,20,20,0,20,50,0,20,25,0,5,7,10,8,9,6,0,5,7,7,7,6,6,7,6
356,16,0,6,366,0,-0.05,1,27,15,25,20,20,0,20,50,0,20,25,0,5,7,10,8,9,6,0,0,0,0,0,0,0,0,0
356,16,0,7,367,1,0.21,1,27,15,25,20,20,0,20,50,0,20,25,0,5,7,10,8,9,6,1,5,9,7,6,0,7,8,5
356,16,0,8,368,0,-0.1,0,24,15,25,20,20,0,20,50,0,20,25,0,5,7,10,8,9,6,0,7,9,7,7,7,7,7,6
356,16,0,9,369,0,0.42,1,25,15,25,20,20,0,20,50,0,20,25,0,5,7,10,8,9,6,0,0,0,0,0,0,0,0,0
356,16,0,10,370,0,0.46,1,28,15,25,20,20,0,20,50,0,20,25,0,5,7,10,8,9,6,0,0,0,0,0,0,0,0,0
356,16,0,11,371,0,0.51,1,27,15,25,20,20,0,20,50,0,20,25,0,5,7,10,8,9,6,0,7,6,7,5,6,5,6,5
356,16,0,12,372,0,0.6,1,27,15,25,20,20,0,20,50,0,20,25,0,5,7,10,8,9,6,0,0,0,0,0,0,0,0,0
356,16,0,13,373,0,0.02,0,29,15,25,20,20,0,20,50,0,20,25,0,5,7,10,8,9,6,0,0,0,0,0,0,0,0,0
356,16,0,14,374,0,0.54,0,30,15,25,20,20,0,20,50,0,20,25,0,5,7,10,8,9,6,0,4,6,7,4,7,4,4,5
356,16,0,15,375,0,0.55,1,27,15,25,20,20,0,20,50,0,20,25,0,5,7,10,8,9,6,0,5,6,6,5,0,5,4,4
356,16,0,16,376,0,-0.03,0,25,15,25,20,20,0,20,50,0,20,25,0,5,7,10,8,9,6,0,5,6,7,7,8,7,7,6
356,16,0,17,377,0,0.18,0,26,15,25,20,20,0,20,50,0,20,25,0,5,7,10,8,9,6,0,0,0,0,0,0,0,0,0
356,16,0,18,378,0,0.46,1,29,15,25,20,20,0,20,50,0,20,25,0,5,7,10,8,9,6,0,0,0,0,0,0,0,0,0
357,17,0,1,361,0,0.53,0,34,15,20,20,20,20,5,60,0,5,20,0,15,6,10,7,7,6,0,2,6,6,0,3,0,0,0
357,17,0,2,362,0,0.07,0,30,15,20,20,20,20,5,60,0,5,20,0,15,6,10,7,7,6,0,3,7,7,4,5,3,3,2
357,17,0,3,363,0,0.37,1,23,15,20,20,20,20,5,60,0,5,20,0,15,6,10,7,7,6,0,4,8,7,4,4,3,3,4
357,17,0,4,364,0,-0.02,0,27,15,20,20,20,20,5,60,0,5,20,0,15,6,10,7,7,6,0,6,8,6,7,6,6,6,4
357,17,0,5,365,0,0.31,0,30,15,20,20,20,20,5,60,0,5,20,0,15,6,10,7,7,6,0,6,7,8,8,8,0,6,3
357,17,0,6,366,0,0.29,0,27,15,20,20,20,20,5,60,0,5,20,0,15,6,10,7,7,6,0,6,8,10,7,7,5,7,4
357,17,0,7,367,0,0.02,0,27,15,20,20,20,20,5,60,0,5,20,0,15,6,10,7,7,6,0,6,6,6,6,6,0,5,5
357,17,0,8,368,1,0.12,0,24,15,20,20,20,20,5,60,0,5,20,0,15,6,10,7,7,6,1,4,8,8,9,0,8,7,6
357,17,0,9,369,0,0.55,0,25,15,20,20,20,20,5,60,0,5,20,0,15,6,10,7,7,6,0,0,0,0,0,0,0,0,0
357,17,0,10,370,0,0.21,0,28,15,20,20,20,20,5,60,0,5,20,0,15,6,10,7,7,6,0,6,8,8,8,8,0,6,6
357,17,0,11,371,0,-0.34,0,27,15,20,20,20,20,5,60,0,5,20,0,15,6,10,7,7,6,0,6,7,7,6,7,6,4,3
357,17,0,12,372,0,0.33,0,27,15,20,20,20,20,5,60,0,5,20,0,15,6,10,7,7,6,0,4,5,7,5,5,6,4,3
357,17,0,13,373,0,0.15,0,29,15,20,20,20,20,5,60,0,5,20,0,15,6,10,7,7,6,0,6,8,7,6,9,0,5,7
357,17,0,14,374,1,-0.01,1,30,15,20,20,20,20,5,60,0,5,20,0,15,6,10,7,7,6,1,5,8,8,6,8,6,6,7
357,17,0,15,375,0,-0.07,0,27,15,20,20,20,20,5,60,0,5,20,0,15,6,10,7,7,6,0,7,6,7,5,5,4,4,2
357,17,0,16,376,1,0.1,1,25,15,20,20,20,20,5,60,0,5,20,0,15,6,10,7,7,6,1,5,8,9,7,9,7,7,3
357,17,0,17,377,0,-0.45,1,26,15,20,20,20,20,5,60,0,5,20,0,15,6,10,7,7,6,0,5,7,7,0,4,0,4,3
357,17,0,18,378,0,0.1,0,29,15,20,20,20,20,5,60,0,5,20,0,15,6,10,7,7,6,0,5,7,6,2,2,2,3,2
358,18,0,1,361,0,0.23,0,34,20,10,25,25,10,10,40,5,10,10,5,30,8,7,8,8,7,0,6,7,8,6,8,6,6,7
358,18,0,2,362,0,0.41,0,30,20,10,25,25,10,10,40,5,10,10,5,30,8,7,8,8,7,0,6,8,7,7,7,6,6,7
358,18,0,3,363,0,0.6,1,23,20,10,25,25,10,10,40,5,10,10,5,30,8,7,8,8,7,0,6,7,7,7,7,6,6,7
358,18,0,4,364,0,0.37,0,27,20,10,25,25,10,10,40,5,10,10,5,30,8,7,8,8,7,0,6,7,7,7,7,7,6,7
358,18,0,5,365,0,0.13,0,30,20,10,25,25,10,10,40,5,10,10,5,30,8,7,8,8,7,0,0,0,0,0,0,0,0,0
358,18,0,6,366,1,0.06,0,27,20,10,25,25,10,10,40,5,10,10,5,30,8,7,8,8,7,1,8,8,8,8,8,7,8,8
358,18,0,7,367,0,0.32,0,27,20,10,25,25,10,10,40,5,10,10,5,30,8,7,8,8,7,0,7,8,8,7,7,8,8,7
358,18,0,8,368,0,0.4,0,24,20,10,25,25,10,10,40,5,10,10,5,30,8,7,8,8,7,0,7,7,7,7,7,7,7,7
358,18,0,9,369,0,-0.17,0,25,20,10,25,25,10,10,40,5,10,10,5,30,8,7,8,8,7,0,7,8,7,8,7,6,7,6
358,18,0,10,370,0,0.14,0,28,20,10,25,25,10,10,40,5,10,10,5,30,8,7,8,8,7,0,7,7,8,7,7,6,7,6
358,18,0,11,371,0,-0.19,0,27,20,10,25,25,10,10,40,5,10,10,5,30,8,7,8,8,7,0,7,7,7,7,7,8,7,6
358,18,0,12,372,0,-0.22,0,27,20,10,25,25,10,10,40,5,10,10,5,30,8,7,8,8,7,0,7,7,7,7,7,6,7,6
358,18,0,13,373,0,0.51,0,29,20,10,25,25,10,10,40,5,10,10,5,30,8,7,8,8,7,1,9,7,8,7,7,7,8,7
358,18,0,14,374,0,-0.19,1,30,20,10,25,25,10,10,40,5,10,10,5,30,8,7,8,8,7,0,6,7,7,7,7,6,6,7
358,18,0,15,375,0,0.47,0,27,20,10,25,25,10,10,40,5,10,10,5,30,8,7,8,8,7,0,8,8,8,8,8,6,8,7
